x [mm],y [mm],z [mm],x-displacement [mm],y-displacement [mm],z-displacement [mm],vector length [mm],Exx [S],Eyy [S],Exy [S],poisson ratio -Min/Max,poisson ratio -Exx/Eyy,poisson ratio -Eyy/Exx,poisson ratio -Max/min,maximum normal strain [S],minimum normal strain [S],maximum shear strain [S],maximum shear angle [°],tresca strain [S],Von Mises strain [S],du/dx [S],du/dy [S],dv/dx [S],dv/dy [S],dw/dx [S],dw/dy [S]
2.53893,-0.878856,-10.918903,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.625648e-17,0,0,0,0,2.483011e-16,1.957881e-16,2.625648e-17,0,3.500865e-17,1.511026e-16,0,0,0,0,0,0
2.58622,-0.878856,-10.917938,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,2.333334e-17,0,0,0,0,4.704566e-18,-1.157269e-16,6.021572e-17,-56.399387,8.028763e-17,7.876628e-17,0,0,0,0,0,0
2.633511,-0.878856,-10.916847,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,1.533598e-17,0,0,0,0,1.054207e-18,-2.230988e-16,1.120765e-16,48.932369,1.494354e-16,1.490852e-16,0,0,0,0,0,0
2.680801,-0.878856,-10.912641,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,1.197216e-17,0,0,0,0,2.223671e-16,-2.223671e-16,2.223671e-16,-46.543137,2.964895e-16,2.567675e-16,0,0,0,0,0,0
2.728091,-0.878856,-10.903046,1.891618e-12,0,0,1.891618e-12,0,0,-3.242236e-17,0,0,0,0,3.242236e-17,-3.242236e-17,3.242236e-17,0,4.322982e-17,3.743812e-17,0,0,0,0,0,0
2.775382,-0.878856,-10.889193,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-2.469854e-17,0,0,0,0,2.238661e-16,-1.128439e-16,1.68355e-16,40.781986,2.244733e-16,1.978908e-16,0,0,0,0,0,0
2.822672,-0.878856,-10.873353,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,1.196686e-17,0,0,0,0,-9.905544e-17,-1.229892e-16,1.196686e-17,90,1.595581e-17,7.52937e-17,0,0,0,0,0,0
2.869963,-0.878856,-10.856605,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-1.400095e-18,0,0,0,0,2.220505e-16,-1.110282e-16,1.665393e-16,-44.759155,2.220524e-16,1.958316e-16,0,0,0,0,0,0
2.917253,-0.878856,-10.837726,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.753533e-17,0,0,0,0,2.703758e-18,-1.137261e-16,5.821491e-17,53.765362,7.761988e-17,7.673451e-17,0,0,0,0,0,0
2.964544,-0.878856,-10.814086,1.891618e-12,0,0,1.891618e-12,0,0,2.383051e-17,0,0,0,0,2.383051e-17,-2.383051e-17,2.383051e-17,90,3.177402e-17,2.751711e-17,0,0,0,0,0,0
3.011834,-0.878856,-10.784219,1.891618e-12,0,0,1.891618e-12,4.440892e-16,-2.220446e-16,3.884208e-18,0,0,0,0,4.441119e-16,-2.220673e-16,3.330896e-16,45.334076,4.441194e-16,3.916756e-16,0,0,0,0,0,0
3.059125,-0.878856,-10.75023,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.151731e-18,0,0,0,0,1.194663e-20,-1.110343e-16,5.55231e-17,45.594296,7.40308e-17,7.402682e-17,0,0,0,0,0,0
3.106415,-0.878856,-10.715562,1.891618e-12,0,0,1.891618e-12,-4.440892e-16,0,-9.622994e-18,0,0,0,0,2.084234e-19,-4.442976e-16,2.22253e-16,-43.759232,2.963374e-16,2.962679e-16,0,0,0,0,0,0
3.153705,-0.878856,-10.681526,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-1.327446e-17,0,0,0,0,2.225728e-16,-1.115505e-16,1.670617e-16,42.721279,2.227489e-16,1.964239e-16,0,0,0,0,0,0
3.200996,-0.878856,-10.644638,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.786989e-17,0,0,0,0,2.805407e-18,-1.138277e-16,5.831656e-17,53.922081,7.775541e-17,7.683735e-17,0,0,0,0,0,0
3.248286,-0.878856,-10.600978,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-3.327366e-17,0,0,0,0,2.553183e-16,1.887709e-16,3.327366e-17,0,4.436488e-17,1.529346e-16,0,0,0,0,0,0
3.295577,-0.878856,-10.550039,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-4.440892e-16,-1.544282e-17,0,0,0,0,2.224024e-16,-4.44447e-16,3.334247e-16,43.672676,4.445663e-16,3.920556e-16,0,0,0,0,0,0
3.342867,-0.878856,-10.485859,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,1.035349e-16,0,0,0,0,4.848741e-16,1.812597e-16,1.518072e-16,66.500679,2.024096e-16,2.828976e-16,0,0,0,0,0,0
3.390158,-0.878856,-10.442171,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,1.111514e-16,0,0,0,0,3.33196e-16,1.108932e-16,1.111514e-16,90,1.482019e-16,1.959225e-16,0,0,0,0,0,0
1.451249,-0.926147,-10.137037,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,1.090206e-18,0,0,0,0,2.220473e-16,-2.220473e-16,2.220473e-16,-45.140656,2.96063e-16,2.563981e-16,0,0,0,0,0,0
1.49854,-0.926147,-10.254514,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-8.682159e-18,0,0,0,0,2.222708e-16,-1.112485e-16,1.667596e-16,-43.507805,2.223461e-16,1.960814e-16,0,0,0,0,0,0
1.54583,-0.926147,-10.352015,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-1.780637e-17,0,0,0,0,2.785973e-18,-1.138083e-16,5.829712e-17,36.107632,7.77295e-17,7.681768e-17,0,0,0,0,0,0
1.593121,-0.926147,-10.432788,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.59708e-17,0,0,0,0,2.231874e-16,-1.142835e-18,1.121651e-16,40.907017,1.495535e-16,1.49174e-16,0,0,0,0,0,0
1.640411,-0.926147,-10.501439,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,2.916464e-17,0,0,0,0,2.258114e-16,-3.766756e-18,1.147891e-16,52.359291,1.530521e-16,1.518121e-16,0,0,0,0,0,0
1.687701,-0.926147,-10.563995,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,5.581644e-17,0,0,0,0,2.311496e-16,-1.201273e-16,1.756384e-16,54.264713,2.341846e-16,2.061586e-16,0,0,0,0,0,0
1.734992,-0.926147,-10.620126,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,1.863206e-17,0,0,0,0,2.235972e-16,-1.552585e-18,1.125749e-16,49.763378,1.500998e-16,1.49585e-16,0,0,0,0,0,0
1.782282,-0.926147,-10.66651,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-1.474156e-17,0,0,0,0,9.744169e-19,-2.23019e-16,1.119967e-16,41.21825,1.49329e-16,1.490052e-16,0,0,0,0,0,0
1.829573,-0.926147,-10.70206,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-5.260234e-17,0,0,0,0,2.301548e-16,-1.191325e-16,1.746436e-16,36.235207,2.328582e-16,2.050287e-16,0,0,0,0,0,0
1.876863,-0.926147,-10.730322,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-8.580749e-18,0,0,0,0,2.223757e-16,-3.31103e-19,1.113534e-16,-42.790241,1.484712e-16,1.48361e-16,0,0,0,0,0,0
1.924154,-0.926147,-10.755715,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,1.577568e-17,0,0,0,0,2.198119e-18,-1.132204e-16,5.770927e-17,-52.932293,7.69457e-17,7.622356e-17,0,0,0,0,0,0
1.971444,-0.926147,-10.780645,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,2.367655e-17,0,0,0,0,4.838389e-18,-1.158607e-16,6.034954e-17,56.54958,8.046605e-17,7.890272e-17,0,0,0,0,0,0
2.018735,-0.926147,-10.805272,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,2.261988e-17,0,0,0,0,4.463701e-16,2.197637e-16,1.133032e-16,50.757965,1.510709e-16,2.57722e-16,0,0,0,0,0,0
2.066025,-0.926147,-10.828987,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,3.817891e-17,0,0,0,0,2.602235e-16,1.838657e-16,3.817891e-17,90,5.090522e-17,1.544549e-16,0,0,0,0,0,0
2.113316,-0.926147,-10.850727,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,1.192093e-17,0,0,0,0,2.226828e-16,-6.38166e-19,1.116605e-16,48.064304,1.488806e-16,1.486684e-16,0,0,0,0,0,0
2.160606,-0.926147,-10.869658,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,2.808475e-17,0,0,0,0,2.255418e-16,-3.49715e-18,1.145195e-16,52.098011,1.526926e-16,1.515403e-16,0,0,0,0,0,0
2.207896,-0.926147,-10.885284,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-1.460725e-17,0,0,0,0,2.366518e-16,2.074373e-16,1.460725e-17,0,1.947634e-17,1.489876e-16,0,0,0,0,0,0
2.255187,-0.926147,-10.898382,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-6.694428e-18,0,0,0,0,2.28739e-16,2.153502e-16,6.694428e-18,0,8.925903e-18,1.482314e-16,0,0,0,0,0,0
2.302477,-0.926147,-10.909361,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,1.236475e-17,0,0,0,0,2.22731e-16,-6.864198e-19,1.117087e-16,-48.177471,1.48945e-16,1.487167e-16,0,0,0,0,0,0
2.349768,-0.926147,-10.918403,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-6.141764e-18,0,0,0,0,2.221295e-16,-2.221295e-16,2.221295e-16,-44.207802,2.961727e-16,2.564931e-16,0,0,0,0,0,0
2.397058,-0.926147,-10.924307,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-1.893003e-17,0,0,0,0,2.228501e-16,-2.228501e-16,2.228501e-16,-42.563564,2.971334e-16,2.573251e-16,0,0,0,0,0,0
2.444349,-0.926147,-10.925883,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-2.712786e-18,0,0,0,0,2.220777e-16,-3.313799e-20,1.110554e-16,44.30014,1.480739e-16,1.480629e-16,0,0,0,0,0,0
2.491639,-0.926147,-10.92427,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-1.8319e-17,0,0,0,0,2.944591e-18,-1.139669e-16,5.845574e-17,-35.868404,7.794099e-17,7.697824e-17,0,0,0,0,0,0
2.53893,-0.926147,-10.921626,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-2.786835e-17,0,0,0,0,3.444272e-18,-2.254889e-16,1.144666e-16,37.954494,1.526221e-16,1.514871e-16,0,0,0,0,0,0
2.58622,-0.926147,-10.919439,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-7.848628e-18,0,0,0,0,2.298932e-16,2.14196e-16,7.848628e-18,0,1.046484e-17,1.483069e-16,0,0,0,0,0,0
2.633511,-0.926147,-10.917534,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-4.440892e-16,1.58334e-17,0,0,0,0,-1.102713e-16,-4.448402e-16,1.672845e-16,47.715576,2.230459e-16,2.674899e-16,0,0,0,0,0,0
2.680801,-0.926147,-10.913293,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-5.274212e-18,0,0,0,0,2.221072e-16,-2.221072e-16,2.221072e-16,-44.319656,2.96143e-16,2.564673e-16,0,0,0,0,0,0
2.728091,-0.926147,-10.904141,1.891618e-12,0,0,1.891618e-12,2.220446e-16,4.440892e-16,-4.977391e-17,0,0,0,0,4.547361e-16,2.113977e-16,1.216692e-16,-32.92609,1.622256e-16,2.627578e-16,0,0,0,0,0,0
2.775382,-0.926147,-10.89087,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-1.334851e-17,0,0,0,0,2.225787e-16,-1.115564e-16,1.670676e-16,-42.708622,2.227568e-16,1.964306e-16,0,0,0,0,0,0
2.822672,-0.926147,-10.875335,1.891618e-12,0,0,1.891618e-12,2.220446e-16,4.440892e-16,2.667861e-18,0,0,0,0,4.441212e-16,2.220126e-16,1.110544e-16,-45.688274,1.480725e-16,2.564135e-16,0,0,0,0,0,0
2.869963,-0.926147,-10.858878,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,6.766045e-18,0,0,0,0,2.22182e-16,-1.111597e-16,1.666708e-16,-46.163288,2.222278e-16,1.959807e-16,0,0,0,0,0,0
2.917253,-0.926147,-10.840679,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-4.209211e-18,0,0,0,0,1.593559e-19,-1.111817e-16,5.567051e-17,42.831882,7.422734e-17,7.417428e-17,0,0,0,0,0,0
2.964544,-0.926147,-10.817872,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-4.770695e-17,0,0,0,0,1.768339e-17,-1.287057e-16,7.319455e-17,-24.661921,9.759272e-17,9.226486e-17,0,0,0,0,0,0
3.011834,-0.926147,-10.788388,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,1.194683e-17,0,0,0,0,2.339914e-16,2.100978e-16,1.194683e-17,90,1.592911e-17,1.486711e-16,0,0,0,0,0,0
3.059125,-0.926147,-10.753711,1.891618e-12,0,0,1.891618e-12,0,0,-3.348613e-18,0,0,0,0,3.348613e-18,-3.348613e-18,3.348613e-18,0,4.464817e-18,3.866645e-18,0,0,0,0,0,0
3.106415,-0.926147,-10.717201,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,3.558985e-18,0,0,0,0,2.220826e-16,-1.110603e-16,1.665715e-16,45.612141,2.220953e-16,1.958681e-16,0,0,0,0,0,0
3.153705,-0.926147,-10.680957,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,3.679402e-17,0,0,0,0,2.279828e-16,-5.938168e-18,1.169605e-16,54.167885,1.559473e-16,1.540061e-16,0,0,0,0,0,0
3.200996,-0.926147,-10.642291,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,7.06848e-18,0,0,0,0,2.291131e-16,2.149761e-16,7.06848e-18,90,9.42464e-18,1.482546e-16,0,0,0,0,0,0
3.248286,-0.926147,-10.597752,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-3.005092e-17,0,0,0,0,2.260397e-16,-3.995129e-18,1.150174e-16,-37.4272,1.533566e-16,1.520424e-16,0,0,0,0,0,0
3.295577,-0.926147,-10.546348,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,3.241653e-17,0,0,0,0,2.266803e-16,-4.635742e-18,1.15658e-16,-53.138432,1.542107e-16,1.526889e-16,0,0,0,0,0,0
3.342867,-0.926147,-10.484214,1.891618e-12,0,0,1.891618e-12,4.440892e-16,-1.110223e-16,7.320102e-17,0,0,0,0,4.535798e-16,-1.205129e-16,2.870463e-16,52.387226,3.827284e-16,3.495522e-16,0,0,0,0,0,0
3.390158,-0.926147,-10.443012,1.891618e-12,0,0,1.891618e-12,-4.440892e-16,2.220446e-16,-2.800938e-17,0,0,0,0,2.232203e-16,-4.452648e-16,3.342426e-16,-42.5965,4.456568e-16,3.92983e-16,0,0,0,0,0,0
1.451249,-0.973437,-10.155047,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,5.516917e-17,0,0,0,0,2.772138e-16,1.668754e-16,5.516917e-17,90,7.355889e-17,1.611552e-16,0,0,0,0,0,0
1.49854,-0.973437,-10.25907,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,7.808979e-17,0,0,0,0,-3.293251e-17,-1.891121e-16,7.808979e-17,90,1.041197e-16,1.166571e-16,0,0,0,0,0,0
1.54583,-0.973437,-10.353595,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,1.567253e-17,0,0,0,0,2.170009e-18,-1.131923e-16,5.768116e-17,-52.883018,7.690822e-17,7.619518e-17,0,0,0,0,0,0
1.593121,-0.973437,-10.434894,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,2.713912e-18,0,0,0,0,-1.083084e-16,-1.137362e-16,2.713912e-18,90,3.618549e-18,7.408118e-17,0,0,0,0,0,0
1.640411,-0.973437,-10.505334,1.891618e-12,0,0,1.891618e-12,0,0,-2.671854e-17,0,0,0,0,2.671854e-17,-2.671854e-17,2.671854e-17,0,3.562472e-17,3.085191e-17,0,0,0,0,0,0
1.687701,-0.973437,-10.568479,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-2.753268e-17,0,0,0,0,2.243052e-16,-1.132829e-16,1.687941e-16,40.306156,2.250588e-16,1.983889e-16,0,0,0,0,0,0
1.734992,-0.973437,-10.624245,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,1.830718e-17,0,0,0,0,2.22798e-16,-2.22798e-16,2.22798e-16,-47.356636,2.97064e-16,2.57265e-16,0,0,0,0,0,0
1.782282,-0.973437,-10.670083,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-2.748041e-19,0,0,0,0,6.801954e-22,-1.11023e-16,5.551183e-17,44.858181,7.401578e-17,7.401555e-17,0,0,0,0,0,0
1.829573,-0.973437,-10.705736,1.891618e-12,0,0,1.891618e-12,0,0,-1.611578e-18,0,0,0,0,1.611578e-18,-1.611578e-18,1.611578e-18,0,2.148771e-18,1.86089e-18,0,0,0,0,0,0
1.876863,-0.973437,-10.734441,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,2.135702e-17,0,0,0,0,3.966661e-18,-1.14989e-16,5.947781e-17,-55.521713,7.930375e-17,7.801515e-17,0,0,0,0,0,0
1.924154,-0.973437,-10.76012,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-3.606775e-17,0,0,0,0,2.277563e-16,-5.711729e-18,1.16734e-16,-36.001305,1.556454e-16,1.537768e-16,0,0,0,0,0,0
1.971444,-0.973437,-10.7851,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-2.220446e-16,-3.643251e-17,0,0,0,0,-1.001345e-16,-2.329324e-16,6.639891e-17,28.361359,8.853188e-17,1.349236e-16,0,0,0,0,0,0
2.018735,-0.973437,-10.80941,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.622643e-18,0,0,0,0,2.371064e-20,-1.11046e-16,5.553486e-17,45.837166,7.404648e-17,7.403858e-17,0,0,0,0,0,0
2.066025,-0.973437,-10.832497,1.891618e-12,0,0,1.891618e-12,0,0,6.148978e-18,0,0,0,0,6.148978e-18,-6.148978e-18,6.148978e-18,90,8.198637e-18,7.100228e-18,0,0,0,0,0,0
2.113316,-0.973437,-10.85326,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,1.72789e-17,0,0,0,0,2.229386e-16,-1.119163e-16,1.674275e-16,47.961803,2.232366e-16,1.968387e-16,0,0,0,0,0,0
2.160606,-0.973437,-10.870866,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-4.440892e-16,-2.847366e-17,0,0,0,0,2.232595e-16,-4.453041e-16,3.342818e-16,42.55685,4.457091e-16,3.930275e-16,0,0,0,0,0,0
2.207896,-0.973437,-10.885448,1.891618e-12,0,0,1.891618e-12,0,0,4.575763e-17,0,0,0,0,4.575763e-17,-4.575763e-17,4.575763e-17,90,6.101017e-17,5.283636e-17,0,0,0,0,0,0
2.255187,-0.973437,-10.89762,1.891618e-12,0,0,1.891618e-12,0,0,-9.668132e-19,0,0,0,0,9.668132e-19,-9.668132e-19,9.668132e-19,0,1.289084e-18,1.11638e-18,0,0,0,0,0,0
2.302477,-0.973437,-10.908165,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,-8.276883e-18,0,0,0,0,2.221988e-16,-2.221988e-16,2.221988e-16,43.932621,2.962651e-16,2.565731e-16,0,0,0,0,0,0
2.349768,-0.973437,-10.917443,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,2.686409e-17,0,0,0,0,2.236638e-16,-2.236638e-16,2.236638e-16,-48.449203,2.982184e-16,2.582647e-16,0,0,0,0,0,0
2.397058,-0.973437,-10.924387,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,3.867335e-17,0,0,0,0,1.214324e-17,-1.231655e-16,6.765439e-17,-62.432022,9.020585e-17,8.644288e-17,0,0,0,0,0,0
2.444349,-0.973437,-10.927253,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-1.12338e-17,0,0,0,0,2.224231e-16,-1.114008e-16,1.669119e-16,-43.070431,2.225492e-16,1.962541e-16,0,0,0,0,0,0
2.491639,-0.973437,-10.926673,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,3.847694e-17,0,0,0,0,2.264318e-16,-1.154095e-16,1.709206e-16,-51.504845,2.278942e-16,2.008018e-16,0,0,0,0,0,0
2.53893,-0.973437,-10.923899,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,1.677013e-17,0,0,0,0,2.228869e-16,-1.118646e-16,1.673757e-16,-47.875187,2.231676e-16,1.9678e-16,0,0,0,0,0,0
2.58622,-0.973437,-10.920966,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,8.597015e-18,0,0,0,0,2.222664e-16,-1.112441e-16,1.667552e-16,-46.477589,2.223403e-16,1.960764e-16,0,0,0,0,0,0
2.633511,-0.973437,-10.918324,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-2.220446e-16,-2.155194e-17,0,0,0,0,-2.004927e-16,-2.435965e-16,2.155194e-17,0,2.873592e-17,1.50107e-16,0,0,0,0,0,0
2.680801,-0.973437,-10.913943,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-1.821983e-17,0,0,0,0,2.402644e-16,2.038248e-16,1.821983e-17,0,2.429311e-17,1.495173e-16,0,0,0,0,0,0
2.728091,-0.973437,-10.905304,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-7.38569e-18,0,0,0,0,2.222083e-16,-1.11186e-16,1.666971e-16,-43.730309,2.222629e-16,1.960106e-16,0,0,0,0,0,0
2.775382,-0.973437,-10.89242,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.066736e-17,0,0,0,0,2.42712e-16,2.013773e-16,2.066736e-17,0,2.755648e-17,1.499411e-16,0,0,0,0,0,0
2.822672,-0.973437,-10.876666,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,1.257016e-18,0,0,0,0,2.233016e-16,2.207876e-16,1.257016e-18,90,1.676021e-18,1.480368e-16,0,0,0,0,0,0
2.869963,-0.973437,-10.860052,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-3.008421e-17,0,0,0,0,7.627963e-18,-1.186503e-16,6.313911e-17,-30.772284,8.418549e-17,8.176153e-17,0,0,0,0,0,0
2.917253,-0.973437,-10.842279,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-6.142278e-19,0,0,0,0,3.398095e-21,-1.110257e-16,5.551455e-17,44.683025,7.40194e-17,7.401827e-17,0,0,0,0,0,0
2.964544,-0.973437,-10.820583,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-2.220446e-16,-3.265193e-17,0,0,0,0,-1.021313e-16,-2.309356e-16,6.440215e-17,29.767876,8.586953e-17,1.336268e-16,0,0,0,0,0,0
3.011834,-0.973437,-10.792478,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.102718e-17,0,0,0,0,2.430718e-16,2.010174e-16,2.102718e-17,0,2.803624e-17,1.500077e-16,0,0,0,0,0,0
3.059125,-0.973437,-10.75829,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,6.405666e-18,0,0,0,0,2.284503e-16,2.156389e-16,6.405666e-18,90,8.540888e-18,1.482144e-16,0,0,0,0,0,0
3.106415,-0.973437,-10.720983,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-7.766727e-18,0,0,0,0,2.223159e-16,-2.713348e-19,1.112936e-16,-42.999153,1.483915e-16,1.483011e-16,0,0,0,0,0,0
3.153705,-0.973437,-10.683078,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,1.166666e-17,0,0,0,0,6.113065e-19,-2.226559e-16,1.116336e-16,-47.999424,1.488448e-16,1.486415e-16,0,0,0,0,0,0
3.200996,-0.973437,-10.642863,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,-7.032577e-18,0,0,0,0,2.225122e-19,-2.222671e-16,1.112448e-16,43.187756,1.483264e-16,1.482523e-16,0,0,0,0,0,0
3.248286,-0.973437,-10.597403,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.384829e-18,0,0,0,0,2.244294e-16,2.196598e-16,2.384829e-18,0,3.179772e-18,1.480554e-16,0,0,0,0,0,0
3.295577,-0.973437,-10.545145,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-8.21517e-18,0,0,0,0,2.223481e-16,-3.035286e-19,1.113258e-16,-42.884037,1.484344e-16,1.483334e-16,0,0,0,0,0,0
3.342867,-0.973437,-10.482523,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,2.220446e-16,-4.791778e-18,0,0,0,0,2.22086e-16,-3.331083e-16,2.775971e-16,-44.505466,3.701295e-16,3.226708e-16,0,0,0,0,0,0
3.390158,-0.973437,-10.441593,1.891618e-12,0,0,1.891618e-12,0,0,-4.127712e-17,0,0,0,0,4.127712e-17,-4.127712e-17,4.127712e-17,0,5.503616e-17,4.766272e-17,0,0,0,0,0,0
1.451249,-1.020728,-10.156188,1.891618e-12,0,0,1.891618e-12,0,-3.330669e-16,-2.812255e-17,0,0,0,0,2.357839e-18,-3.354248e-16,1.688913e-16,40.207439,2.251884e-16,2.244066e-16,0,0,0,0,0,0
1.49854,-1.020728,-10.26124,1.891618e-12,0,0,1.891618e-12,0,0,3.206258e-17,0,0,0,0,3.206258e-17,-3.206258e-17,3.206258e-17,90,4.27501e-17,3.702268e-17,0,0,0,0,0,0
1.54583,-1.020728,-10.357013,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,4.536095e-18,0,0,0,0,-1.064862e-16,-1.155584e-16,4.536095e-18,90,6.048127e-18,7.419997e-17,0,0,0,0,0,0
1.593121,-1.020728,-10.439405,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,-1.134266e-17,0,0,0,0,-9.967964e-17,-1.22365e-16,1.134266e-17,0,1.512355e-17,7.516476e-17,0,0,0,0,0,0
1.640411,-1.020728,-10.509341,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,2.220446e-16,-4.462385e-17,0,0,0,0,2.256089e-16,-3.366312e-16,2.8112e-16,-40.433235,3.748267e-16,3.267122e-16,0,0,0,0,0,0
1.687701,-1.020728,-10.572273,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,2.714346e-17,0,0,0,0,2.491881e-16,1.949011e-16,2.714346e-17,90,3.619129e-17,1.513115e-16,0,0,0,0,0,0
1.734992,-1.020728,-10.626998,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-4.609755e-18,0,0,0,0,2.266544e-16,2.174349e-16,4.609755e-18,0,6.14634e-18,1.481254e-16,0,0,0,0,0,0
